Date,AAL.L,ABF.L,ADM.L,AHT.L,ANTO.L,AUTO.L,AV.L,AVV.L,AZN.L,BA.L,BARC.L,BATS.L,BDEV.L,BEZ.L,BKG.L,BME.L,BNZL.L,BP.L,BRBY.L,BT-A.L,CCH.L,CNA.L,CPG.L,CRDA.L,CRH.L,CTEC.L,DCC.L,DGE.L,DPLM.L,EDV.L,ENT.L,EXPN.L,EZJ.L,FCIT.L,FRAS.L,FRES.L,GLEN.L,GSK.L,HIK.L,HLMA.L,HLN.L,HSBA.L,IAG.L,ICP.L,IHG.L,III.L,IMB.L,INF.L,ITRK.L,JD.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LSEG.L,MNDI.L,MNG.L,MRO.L,NG.L,NWG.L,NXT.L,OCDO.L,PSH.L,PSN.L,PSON.L,PURG.L,REL.L,RIO.L,RKT.L,RMV.L,RR.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SHEL.L,SKG.L,SMDS.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,SVT.L,TSCO.L,TW.L,ULVR.L,UTG.L,UU.L,VOD.L,WEIR.L,WPP.L,WTB.L
2021-01-05,2461243,3175767,357504,836572,871782,1776381,8471262,,2800020,4389098,36696545.0,3664140,,1126563,360232,2602698.0,525874,51679499.0,986992,12605050,443511,26486116,2911578,602644.0,642541,1894810.0,283380,2270990.0,165402,0,6562352,2016957,4946864,651607,359173,1170078,36516581.0,7017267,392787,579351,,18431746,41207339.0,,295748,1182498,1261818.0,3756376,138758,6593595,10112734,1802688,18398147,218145818,570575,729262,5192200,3408716,4923098,17196353,546753,1116465,170178,635688,1469501,,2278695,1526260.0,994089,1416212,96349873.0,2352164,5223109,1142023,2341738,3079802,9980143,212771,,597202,3350104,1361992.0,84890,1578730,4242303,726053,12933415,11204158,3059809,482642,1349971,61428496,849055,4149164.0,1050702
2021-01-06,4965728,3015448,471097,1608949,1286909,11592952,19706003,,2567664,9058315,88207450.0,6543154,,1192745,348858,4582096.0,1001320,86834204.0,1072079,31318439,1076166,32925816,4840926,590893.0,2248142,3014478.0,544086,2869396.0,156705,0,9604313,3445644,4153949,752313,172228,1421424,61745936.0,12970994,564567,697498,,53328129,56332554.0,,636621,2062996,2794644.0,4788808,380833,6123880,10039799,1970778,28877269,397870600,830230,1438923,11647329,5409247,21893161,29701590,704897,3152796,335929,808535,2391737,,3967544,3578087.0,1272149,1984056,36904788.0,3333069,7794628,2365888,2659120,2868162,18249583,648735,,1226472,4318445,2568653.0,112900,15080718,17864455,1131736,23510137,13033412,6112969,682931,2100438,111263821,1055464,4216986.0,902616
2021-01-07,6356321,1353440,582992,1168610,1864041,5695114,11922179,,2874639,6737773,60453467.0,3929521,,1227141,468926,2883733.0,710575,128597618.0,1118459,26944224,893974,24946599,2932477,490435.0,2893432,2023246.0,521199,2875367.0,192291,0,7332542,2566421,4836591,375143,143524,1079144,33548398.0,8396925,637840,743557,,36442644,65284264.0,,402921,2776999,2423771.0,2768521,253738,4596420,9004672,1759625,13924546,200698783,410429,2918799,9864278,8839364,11972240,11875191,937920,975147,345504,2342888,1607201,,3774875,3972333.0,1621986,2324452,49868927.0,5196849,19665011,966329,3230007,3731620,12637268,329739,,655919,4031393,1811649.0,108483,2728048,11924325,1029819,18352100,11120182,8873831,610940,1580528,132830640,676511,3353437.0,1206036
2021-01-08,3253043,690904,424941,956053,1375136,3335075,14601376,,3028898,11313346,35279721.0,7852819,,1634400,367660,36796499.0,698415,78224628.0,1239336,29911073,1441554,21169189,5002280,214809.0,1469915,4115317.0,253650,3471097.0,286179,1192,8987451,1039594,5193146,500869,194428,1425451,28813831.0,7395204,381056,966631,,22570269,50877501.0,,760397,1880374,1763172.0,2361609,411990,4108210,4893359,1581215,14350765,191583629,299349,1438174,6918182,3390535,6236401,15388687,368567,1746676,249507,955189,1282468,,2465966,3884890.0,1179010,1570037,38353998.0,6211081,12810792,1678858,2700556,2829646,8404958,292262,,517669,4156711,2264672.0,104952,2027453,7390777,994622,18153878,14914597,10048016,495992,1393107,144800592,1575533,3144386.0,1265173
2021-01-11,3189243,1387089,391436,887605,1367863,2593980,5861209,,1728696,10655263,97258483.0,3102768,,1005693,345732,3288505.0,522238,37867052.0,734007,20874915,629492,16694337,2002384,536539.0,1192052,2125071.0,335533,3051350.0,254103,1987,7165569,1071978,3065117,449554,189522,2086511,31248934.0,7629132,427646,1933441,,16564968,24192776.0,,315564,1565595,1939631.0,2875627,327337,12848085,6123440,2003272,9358235,153132933,263845,1294884,7054491,8214298,7958277,19119239,529772,2222454,259324,630164,1111684,,2769179,3495602.0,914711,1417390,42569368.0,2996255,8717155,2315417,3465474,1693925,5101102,231769,,702679,5443063,2582297.0,74863,2817190,4309311,746719,13220821,13663620,2831566,914363,1658842,45473203,984593,2727889.0,455066
2021-01-12,2892246,1268742,440336,533178,1252606,2796214,8297552,,2085461,10919459,27671875.0,3586047,,1251606,355863,4124848.0,617501,54675065.0,925997,25672228,867643,19960088,2807634,373759.0,3235215,1799054.0,214965,2752155.0,161650,0,9467288,1712297,2968271,495102,170154,1380337,29337747.0,9750633,376290,457991,,14890862,21772260.0,,361404,1994648,2141961.0,2124093,330557,9044715,16513766,4342370,9245710,158929668,412538,789583,6597763,2859433,5714573,14368758,292148,931801,115071,778653,1395899,,1930051,2470065.0,1246998,1273987,23311202.0,1824506,7711768,1551358,2940397,2123540,8016191,234712,,563225,5356010,1923638.0,106356,2230043,11323833,693678,21354216,14855053,3589785,530787,1317179,57980802,718747,3010495.0,643230
2021-01-13,2091286,902944,1142710,1117963,1022537,5012418,12122120,,3474528,8745157,45710699.0,3642499,,1680437,209781,2863215.0,678021,51923962.0,2264620,20318049,615296,23050834,4473967,574092.0,876335,1990274.0,327129,3128272.0,124052,0,10900645,1969894,2796839,395730,212535,684473,30060208.0,12758771,738527,1245940,,19141900,34447969.0,,594675,1559703,1701831.0,4713867,393759,15496570,10275203,914840,7403050,112024586,687111,880407,10072446,3013811,5738615,11056586,645733,2378290,138348,1924680,2291191,,2517767,5004950.0,1759655,4810257,40257713.0,2319586,11646257,3135952,2750671,1975572,6649949,171483,,1522812,5277568,2365196.0,129692,2173830,6495348,1065860,26093220,19450331,3623438,475219,1513698,79862942,512680,4480286.0,1041966
2021-01-14,3206926,1678478,399715,1753818,1021159,1401605,8036939,,4881492,7240858,29064530.0,3806540,,2363467,294564,3833055.0,498307,48245526.0,703630,28873849,419043,28098047,3387943,199566.0,1195395,2471411.0,439622,3097960.0,182557,2906,4915461,2644333,4448924,339940,336942,621773,59482774.0,18404664,686724,465451,,30898467,98631079.0,,419052,1121056,2196226.0,2291889,519506,8401340,8415410,1310093,10567656,119276836,1163038,1593300,5502629,3730671,8550841,8740955,550610,2601542,83058,1023509,1253687,,4440076,2179258.0,2678149,2284345,29157151.0,1628192,8234833,872235,5631168,1894930,8454360,316988,,321551,3446577,1347217.0,201282,2879323,5850239,550615,19730724,28894322,7573781,538219,1208960,194642208,749995,6643338.0,1462981
2021-01-15,3829483,1242869,452379,895471,1485727,1792208,40096386,,4424316,8375200,44861784.0,3685530,,2454311,265210,8026118.0,498507,44676583.0,1170253,23158625,526585,18587677,1932169,272378.0,967521,2161053.0,338446,6464506.0,217539,0,2331929,1844356,3549193,444718,254676,1352960,52232820.0,8084203,459620,547330,,19699147,68966150.0,,392283,1149004,1790914.0,2119564,250504,6123460,10223076,958261,11607190,185923864,416304,1302414,4828255,3147861,7214106,10992149,762606,2933846,135930,720150,2187352,,3777024,2459923.0,1549138,1941377,35871297.0,2761110,7851026,886517,2682675,1532480,14273873,303632,,715632,4749577,1638325.0,151606,6555200,5775258,500543,17268375,16879037,3262391,854881,5116824,75182881,1142305,2891096.0,912876
2021-01-18,1798727,559780,253445,445498,592995,1117837,4841105,,2403380,3624482,18232370.0,2912672,,1175193,211406,2016288.0,276007,47700699.0,617102,13164810,500618,16133205,861362,245315.0,535363,2365805.0,111869,1339206.0,116994,99,3928349,1360884,2277099,254405,204955,498024,18051034.0,7125364,376641,350697,,8564292,25779228.0,,143178,496066,837724.0,1986748,117760,2119910,5850971,1131844,5299294,70657203,154375,531106,4880453,2747320,2135641,6456011,547070,1558925,259957,728935,1670424,,2061850,1778767.0,1086311,914115,26624130.0,941845,3606599,701329,1545073,814082,4371189,177051,,311635,3179048,1138425.0,100900,1309052,3242116,254530,10863980,6454162,3179359,301994,1017634,78457359,515607,1369405.0,269931
2021-01-19,2324366,997903,439602,1278515,982630,2068418,7772360,,3108910,5904832,39908739.0,2865954,,882062,279278,2363020.0,857721,29146696.0,1706790,13986813,591437,19273163,1902639,227328.0,1265602,1938746.0,298978,2462779.0,244379,816,9379839,1632326,4682356,370851,316342,714689,24296042.0,5537390,280359,824743,,31443356,34892639.0,,497878,1535241,1341146.0,2492026,283465,4029460,6589196,2167372,10951078,163559665,356698,1140870,9139437,1926866,5080383,15093272,394939,1157136,221558,779582,2802168,,2864788,2070720.0,1151260,1724576,51765836.0,2005414,3931852,1803570,1829808,2504176,3932193,468714,,464061,4728156,2249966.0,93071,1741113,9837663,322903,12938068,9677314,2255475,556758,901364,43730562,481282,2775839.0,1404970
2021-01-20,4407097,1679523,490178,776101,1139088,2555502,6720357,,2316591,6044692,34274687.0,2079201,,861131,319559,2245782.0,846711,37313657.0,3603164,13960899,782798,15522156,2994030,372754.0,2625581,2547490.0,217931,1921989.0,277188,0,4453152,1439892,2938667,476409,281750,884272,24042277.0,12248899,492686,880440,,24043501,23167734.0,,369317,1228156,1357829.0,3269418,453521,7505965,9748626,1202163,11618237,177987106,846356,797382,10970006,3354334,6874880,25905914,327507,1057036,132312,758412,5756084,,1921796,2350582.0,1961111,1876135,41279033.0,2910965,6149365,957958,2692069,1866344,4902363,192352,,569134,3785630,2585585.0,120734,3146021,8302296,419787,19141765,11775465,2672540,390387,1696011,86598519,735270,3989748.0,572965
2021-01-21,3092449,1565349,581641,1404964,755479,2056576,10943863,,2370049,5540299,20750000.0,3125452,,2790251,347501,2809308.0,570418,42797551.0,1171863,28432012,412594,14318396,2975482,278255.0,528055,2731715.0,274745,2549411.0,244152,1977,2057857,1776150,4782834,404032,292861,741247,19953477.0,11800010,308475,606106,,24604870,40992046.0,,311681,947577,1836787.0,4649764,212382,7469735,11226665,1292106,16436578,156158062,466988,798641,11038877,5324800,4245922,10127081,310876,1215937,110358,810615,2825339,,3617175,1860987.0,1706674,1631201,45447164.0,3335476,9208274,1344817,7018984,2085793,4847780,208145,,551599,3618191,2294941.0,142171,2108569,6015298,530438,14858611,12481551,3021137,395402,1450936,60742008,1113629,3358005.0,591464
2021-01-22,2539893,1517968,411361,1617314,1269531,1624331,10114879,,2646689,12699880,52565137.0,4646781,,2375824,275745,2495893.0,703483,57008357.0,1309768,44436243,531538,16611410,2787720,304443.0,797922,1682219.0,304442,2075614.0,570099,547,3636943,1747203,8378727,1017415,623547,788823,26370749.0,6434646,249662,430027,,17135283,53935786.0,,366444,1459800,1753687.0,2012522,214961,6989205,5671233,1813316,10053400,185598595,300419,566084,4794018,4511779,3756052,10647722,322660,734306,100646,1182812,2767554,,3397401,1840667.0,1967276,1092904,39661216.0,1903401,6777442,1557588,4823615,2408831,6161341,241067,,441116,3650565,1943022.0,89144,4391319,5166827,352469,10644657,7145828,2352313,607103,943115,56728926,750606,1434995.0,1712537
2021-01-25,5769101,647600,663464,8591821,1247735,4194604,14465551,,3777537,5979913,41080426.0,2440726,,1412541,1497268,2604450.0,654194,66487011.0,907377,29862904,1406818,18085602,4804996,272507.0,995384,2500501.0,447493,6937154.0,209733,626,7344319,1353355,8106057,471950,1067188,821172,39125404.0,6441039,403485,368881,,27757862,77325368.0,,534638,2036293,3736865.0,3679596,294724,5918825,8093867,3108149,14109985,160164594,474433,1222737,5728613,7866000,3855338,18056208,207567,3373769,120214,835458,2025338,,2450168,2312264.0,1152300,1393096,78202247.0,1800295,14773051,1368682,4480895,1575984,7689705,137320,,587754,5398392,1312657.0,62223,3161631,6584231,350153,16435028,8979831,5743201,699504,1983576,54170495,1643141,2451361.0,1215325
2021-01-26,5477044,1488966,1270339,568793,4303353,2356581,16061955,,3357229,14478094,43534642.0,5409851,,989981,258346,2072207.0,900401,43495648.0,848067,21627226,824845,13050533,5896495,273632.0,819871,1928536.0,189335,2127898.0,222449,111,2739690,2527135,8957824,383247,291761,608935,32495225.0,12201384,1258884,287695,,13941779,57248576.0,,590053,1740598,1715045.0,3475644,751086,15636805,5430373,2732472,22702447,115446667,635991,805755,10524556,4084683,5772626,9780804,177943,2273524,130464,656110,5863838,,2710889,2266257.0,2022651,747665,128922237.0,1724379,15995096,1123070,4230674,2048741,12548320,263057,,471738,2922846,2265067.0,86180,3410977,6127670,568570,19906681,8052114,2197587,760959,927557,73027114,853646,3573903.0,2330162
2021-01-27,7753337,2073727,560471,1599192,1873430,7884926,12908214,,3983116,7763191,71178352.0,5226642,,1366336,538837,4450789.0,958410,56403948.0,2024286,42441192,806829,46167434,5137477,309727.0,2217138,2585703.0,246695,4845528.0,295868,768,5980115,2478613,6058996,355304,1134843,3901219,74629866.0,9247425,566303,669528,,42279943,50616868.0,,691246,2163713,4640694.0,4317958,823445,12710080,10626674,4047861,17470638,261696512,677692,3094020,9248662,8776492,10972484,18180550,786120,2254313,213068,964736,16095337,,3435144,4523754.0,1571336,2768299,58815581.0,4261300,14673766,1750458,4121848,3138466,8293193,1092119,,771277,4344633,2859814.0,154499,5959340,7592608,519460,34106615,19330196,4824997,607746,1554009,74096717,677953,3205975.0,1631519
2021-01-28,3265468,680017,397482,1413374,1468787,3652457,13369071,,2654940,4928456,51994502.0,3166640,,2105121,362570,5860910.0,681066,50159927.0,1251659,24887432,671707,39473138,4419234,202060.0,1295432,2941413.0,901010,4927533.0,242249,4358,2650202,2160660,6453076,406069,414618,2988541,43781112.0,7836487,427907,521027,,19922592,53829475.0,,428836,1459891,3211826.0,2982515,282602,14482020,8460211,3209264,13843573,230268973,706732,826855,8540854,4489154,6305548,15507437,647833,1876165,235914,2662782,6214320,,2455712,2714365.0,1051122,1919796,56342260.0,3755703,9514243,1892699,3539718,2277564,26670437,332641,,1645131,6000325,3480728.0,63008,9057345,6944230,372781,20685575,12423480,3141155,745097,1183994,68367815,817402,2768162.0,1325876
2021-01-29,3278904,652401,693121,1009861,2175404,3254001,10690063,,2802519,8668533,35497911.0,4899285,,7082985,395746,15926166.0,1286014,37482798.0,1006195,29185074,495520,57997059,4231765,465330.0,932106,3400047.0,390670,5418354.0,248830,3400,2758038,1939689,4043772,512683,534716,3045373,37390850.0,10518781,654276,736897,,30397410,44891376.0,,1024391,1670252,3035053.0,2425601,422254,16055160,6245173,2473893,14250038,203699900,901939,838278,11250346,5997668,7943014,23008714,265513,1313639,162041,3111261,11318414,,2825534,2330224.0,1251140,1782269,111939875.0,3457017,12513332,1603235,2895196,3029424,9794785,470534,,1483843,5824697,3085944.0,123489,2710163,5526450,688721,15750480,15950438,4542169,1026384,3041351,50026307,559472,2723645.0,1896322
2021-02-01,3879466,1853789,442109,685344,1199700,1755617,8250268,,3269241,8034669,29645822.0,3971098,,1276105,301466,3187141.0,408268,63605096.0,1238979,18880307,384877,16887777,3166943,271254.0,1357824,2648921.0,234620,2117562.0,255144,1778,1970667,1735183,2816782,446818,204817,5802424,28473820.0,8258867,381300,738614,,15826568,25330634.0,,336453,1567181,1749102.0,2176854,199070,37614000,11277265,3296418,9145627,232310879,787523,1133571,8703053,4212610,4266353,12014996,210689,1600727,182706,593872,3323361,,2833158,2175469.0,703821,1715028,48381135.0,4399288,6477956,1121564,1962748,1935411,7444503,585351,,911524,3973506,1718926.0,111700,1579256,4175329,345539,22606857,10654985,2624946,456078,1983107,66527643,601788,3323594.0,1294944
2021-02-02,3084917,1406224,334275,698923,959058,1649363,10837421,,3016614,6208619,34967416.0,2745980,,1860184,242894,4004277.0,679321,127749256.0,1284840,38319126,602241,26054048,3253770,261901.0,876282,4498674.0,320420,3114736.0,124670,0,1787294,2308125,2962706,634010,230381,3219749,33595612.0,5301508,430203,533789,,14652650,36226292.0,,586940,1332743,3583684.0,3912146,574147,6649785,8072819,3773912,10787164,139364758,599281,1047660,8168470,4105937,4899347,9563890,307312,1166127,158198,459813,3431267,,2788464,2447842.0,819907,2427583,52354916.0,6546789,10447071,789135,3076780,1916034,85357701,287124,,1084680,4218383,1378971.0,79868,1882202,4391735,444482,12779731,7605095,2326544,471018,2188259,43870118,557260,2476035.0,1849934
2021-02-03,2614787,1324378,296985,567629,966924,1419115,14354807,,2455388,4553716,44305349.0,3089083,,12778318,225591,1921904.0,550313,72784840.0,937649,25577303,553663,21536825,2983153,182145.0,1146214,2563539.0,235350,2450332.0,284278,0,2558086,1916414,3563801,455067,239574,2593771,37828960.0,29539967,402504,371479,,15630586,19099936.0,,458123,1189098,2501548.0,3136031,168106,5699415,3700490,1764366,10761016,159443235,571880,716556,4969778,3865411,6013270,11064018,249170,1415517,99374,970991,1997050,,2787134,1843932.0,793804,2931651,58482797.0,4966534,6809177,1104311,1615778,1554854,7789267,222306,,478091,4422779,994137.0,45336,1852757,5245972,499819,19936417,6087783,2803249,1822552,2120574,115880353,568363,2143713.0,2241279
2021-02-04,1808378,1228495,339622,1008852,774672,1787427,18777861,,2098692,5061852,55719232.0,5871977,,4065159,390610,2288247.0,533681,69690819.0,724571,49764197,1001331,16317698,4448709,334272.0,1400614,4576672.0,317432,2218591.0,194214,0,2721242,1731496,2790317,477663,440580,1761964,36200286.0,17595240,1203589,462140,,19801539,31132365.0,,490042,1538268,2493844.0,1915754,202439,41562565,5284023,1505116,18624623,412023812,436200,591878,10953293,5012616,7098792,26773068,219360,1143838,134148,947647,1862634,,1655233,1633600.0,1101201,857119,43147170.0,3993136,6966594,1536335,2937015,1361314,5793604,249392,,633421,2820517,2185141.0,144849,4050063,5648144,688018,18100784,15387859,7177483,1368674,2778595,103651119,434641,2006087.0,1185634
2021-02-05,2868523,1268953,378324,813207,2002909,1759021,16093956,,2527456,5887336,61896323.0,4116672,,4426742,571214,4405508.0,556662,91285362.0,1175810,27113645,1153044,10080963,7695202,218081.0,873761,2036373.0,374176,3688673.0,203594,0,2256481,2183689,4493093,399889,470244,1425649,49851437.0,17359960,436601,890233,,32313469,49109243.0,,560330,11528893,1779124.0,3004132,895662,25600310,7143157,2693989,23578611,380657321,873182,728984,5892063,3366807,9145898,28179699,391905,912175,395949,1241643,3858657,,3462153,2785660.0,1870606,1916356,47764367.0,4156166,7755120,1740611,2970998,3730897,8049875,378204,,703938,5673494,1702384.0,86202,3149890,7022332,646226,32702082,13184706,8207484,1006649,4265768,91159080,304139,2029275.0,1469805
2021-02-08,3176196,873794,235887,565273,1486556,2579225,11003234,,2161268,3868043,43942144.0,2358171,,2447612,458831,4217433.0,674388,77358530.0,591048,34510150,701920,40379505,3450676,181338.0,534781,2810061.0,383289,2737690.0,174820,0,3227524,1875900,5022644,458243,274547,1136900,32787154.0,12527364,461419,1211618,,29504175,38605253.0,,607956,927217,2822072.0,2546701,165913,81020835,8352187,2263003,15298952,286839716,872436,1299353,12594808,2881639,5859712,21212352,250100,1094300,95391,565388,3435585,,3113194,2286778.0,844654,1663095,40071772.0,2550213,4872825,2037811,4646383,2252410,4950892,400557,,774621,4443624,1561972.0,111287,1787532,12051984,386344,23792454,11082677,3493503,715674,4754635,70035937,516107,2656160.0,909044
2021-02-09,3456512,679285,431529,516045,1022535,2747358,9186374,,1672152,4693729,22036215.0,3612638,,6433695,267248,5892990.0,706845,65410333.0,3038825,22903568,476318,11915293,6460526,155703.0,1162573,2664513.0,479525,2102192.0,885120,0,4420727,2257553,4034137,523794,375692,1071609,26408784.0,11683826,1101220,637513,,43412309,39123109.0,,450470,2087538,2183391.0,3273915,306812,12145980,16330399,1427847,8641239,129770297,374003,718156,7263060,2014168,7309063,11576890,501199,1618571,114051,592901,2023822,,3150205,1946516.0,1112558,1261963,39344590.0,3954543,4150101,714994,2101203,1599363,46397499,444315,,602025,4185037,2129071.0,128123,2290585,6817722,999934,15585442,12252499,4500372,791987,1959946,32656794,623914,5989322.0,468011
2021-02-10,4896787,592626,382179,851558,1786691,3679849,11056483,,2047837,11327282,30458652.0,5538966,,2717958,571618,2978199.0,2334338,71473243.0,675546,33685577,747393,34478035,3607027,326261.0,1451140,2335048.0,278063,3745613.0,138787,254,5664789,2586281,4481892,394367,194099,1298627,61842766.0,12718080,647188,391257,,15922602,67121686.0,,1441237,1158381,3010330.0,4339231,308166,20227035,11368452,2342058,24271906,177399859,599761,1689764,7922051,4722392,6307025,14772474,273385,2524379,95611,1313389,2471241,,3685765,2509572.0,837382,2912221,96274619.0,5079931,4118804,751411,2057874,3266446,23854049,559434,,554898,3320327,1742315.0,109358,1854620,5818302,569982,16321207,23160735,3341610,585720,3638450,99152076,1020954,18233088.0,1360358
2021-02-11,4125124,462457,314673,436568,1296619,2167730,4933683,,4709264,4521555,23145752.0,2602611,,2604184,652558,7687006.0,746367,64183771.0,985606,18064550,1470199,11472480,3440437,228886.0,1247343,3253509.0,150775,6401655.0,188126,2800,5950158,2194471,3040914,462641,183459,950783,30177758.0,10878901,605732,467817,,11963996,30831484.0,,355583,997536,2575928.0,9655469,198777,7887130,9142967,2173225,12528387,213707092,624802,649857,7143222,1752474,7516244,14200598,305520,817876,131056,911349,1623256,,3811753,3005561.0,854705,1963673,38191008.0,2778558,5406324,716411,2356946,1629519,8767568,795186,,531216,2820440,1565271.0,54840,2460803,4097164,722219,23796041,13251036,5627625,564120,2325746,76325608,482659,4273908.0,1625717
2021-02-12,3109728,678757,368391,478339,866153,1915997,4349123,,2896751,4392999,29981925.0,3634028,,2987249,223361,3383797.0,367820,36714525.0,779830,16729304,936617,27217894,2293435,188466.0,858242,4648707.0,332638,1789735.0,203249,2000,1631233,1569061,6262408,330107,139675,1054394,21920398.0,9806122,381100,337289,,15552548,28134596.0,,242037,747316,2251619.0,5991898,223049,25629030,6384389,1017469,14067055,135270378,336776,680921,4788608,2845462,2988866,13097399,471948,1353513,156102,377679,1973850,,3580843,1616829.0,706550,950887,27054558.0,2887308,3739086,653935,2930100,1400839,44010701,254962,,609696,3685061,860154.0,64978,2312284,3846001,420391,28122480,5729778,3519136,677539,1821380,27523671,542923,1960938.0,630890
2021-02-15,2355867,1722506,314404,655396,917303,3580386,15027010,,2452965,5124702,109807959.0,4141871,,4625560,240716,12939084.0,490617,102213508.0,733491,37446832,1268766,11450973,3142332,230723.0,1672195,4191222.0,253447,1706769.0,187252,0,4624250,1735239,5641098,486527,232263,1834584,32659219.0,6616570,260087,386801,,20588851,37959332.0,,334741,958256,2175336.0,4403421,251325,17815815,8821162,1758190,14504078,290453462,401688,1199117,6109386,3894747,6277782,15530879,625027,982267,441992,980781,1282386,,2444593,1601385.0,963413,2401709,51964728.0,2909057,5773173,1072858,2033916,1351173,11597154,243168,,434408,4686726,975001.0,87779,3547225,5478591,632732,18689319,13822558,4199274,560455,1216496,43163841,437341,5156548.0,1494963
